,0
0,-0.6899575151756188
1,0.28433022458277
2,-0.5546604732123974
3,-0.3843201052695202
4,-0.06463875985036552
5,1.0490013721932026
6,2.043247376722053
7,1.0628249956614058
8,0.5217172687268374
9,1.7382580297627634
10,0.17742460513884453
11,1.0382537635869586
12,-0.2277750076438363
13,0.9264347233824967
14,-1.0251570230886342
15,-0.29306709547557613
16,0.19244916971417317
17,0.20652800849013822
18,-1.276355149729011
19,-0.09423496704442542
20,1.03747798090514
21,0.006648619162201944
22,-0.007125666052145764
23,0.38174467014609204
24,0.31541696484822557
25,1.1400425309423863
26,-0.979945483532469
27,0.8396400001953184
28,0.2614093990599442
29,-0.45805877665707295
30,1.6008254131128805
31,-0.40914358072594187
32,-0.7519737822650573
33,0.8311374455949013
34,0.22472107529311303
35,0.1856341260169514
36,-1.422680966073892
37,-1.4354772051027596
38,-1.513450246101189
39,-0.5555555819815453
40,0.4050154746243411
41,-0.09378712945065679
42,-0.686556666208945
43,0.1839713421373416
44,0.0766548156430203
45,0.33036171047197677
46,0.7692378494555615
47,-1.066342602967682
48,-0.8610960927753383
49,0.5831509042553665
50,-0.19336008364217827
51,-0.8879656857971662
52,-0.7472319634345012
53,0.4764254542667142
54,-0.47648374420952627
55,-1.1398880451794229
56,0.23420782183944774
57,-0.8592524934513404
58,-1.4105067925742298
59,0.23454593832188173
60,-2.7540319091473777
61,-1.9692183521385602
62,-1.6879347376591118
63,-1.475163931908864
64,-2.358232124707575
65,-0.22810518544127759
66,-3.3218348699957234
67,-4.904441592937737
68,-2.872791436800499
69,-2.953087414595104
70,-2.954391736103466
71,-2.9300452071945804
72,-3.157728494092774
73,-3.205566629491822
74,-3.2710549524360912
75,-3.376571847831992
76,-3.585641433287407
77,-3.747978920008077
78,-5.763550227874923
79,-5.187080270834666
80,-4.266412393022831
81,-4.024221391615699
82,-4.731841651985946
83,-3.768549748025607
84,-2.16596296439858
85,-2.6365714710074855
86,-4.207357336355994
87,-2.74862810040268
88,-2.400082174275585
89,-2.4829372949148385
90,-3.055430846584373
91,-4.585797032463226
92,-4.909699098418483
93,-3.2822261004924034
94,-3.1298881805389507
95,-3.3477004658963545
96,-5.172002897170195
97,-2.8746214470436944
98,-3.2990584563130483
99,-4.256745138155132
100,-5.139105348129151
101,-5.461873025047573
102,-5.699498014372307
103,-5.057036257412247
104,-5.650674048241821
105,-3.119318220670304
106,-5.35068086772347
107,-5.4493612473767366
108,-5.584263640004363
109,-5.457140324626951
110,-5.568597533488587
111,-5.4931557286068475
112,-3.206942665110261
113,-2.959441633395943
114,-3.594854563475744
115,-2.721180669933858
116,-3.601489603027921
117,-3.5911020602633923
118,-3.7650033619669805
119,-2.6636660796375664
120,-3.2057648029486527
121,-3.54333646747881
122,-3.5232112743796864
123,-4.026756071101422
124,-4.63694858899587
125,-5.131089129759338
126,-5.933730810430688
127,-5.822877712056796
128,-4.718434147837183
129,-4.858840780230502
130,-5.842190925972709
131,-5.800618683817811
132,-5.216956764578757
133,-5.261353954229412
134,-5.754660701234658
135,-5.203232268647925
136,-5.220278883878422
137,-5.523569465019017
138,-5.518326592579682
139,-3.6440513568612003
140,-3.4314062792684226
141,-2.722751228199873
142,-2.714503196619042
143,-2.707476167566069
144,-2.7226204931712927
145,-2.693682195859742
146,-2.718591995810378
147,-2.709982645189707
148,-2.7104917657001777
