,0
395,-113.69177299550076
396,-99.00369195610668
397,-79.90170864502268
398,-76.02250684782445
399,-99.16972067695801
400,-127.08204859002663
401,-145.59006141128336
402,-135.38139408752963
403,-119.52877278194036
404,-108.75202328226194
405,-82.25085861798215
406,-114.30139680063905
407,-113.63419668673313
408,-96.32460401578352
409,-84.50175685130652
410,-100.3098046226256
411,-94.19056433147944
412,-88.77840920865725
413,-101.44389515779262
414,-79.67076760983058
415,-102.78042710403643
416,-75.49743670851554
417,-75.37058962831232
418,-73.21915737335075
419,-68.32776214785376
420,-97.74058175369105
421,-84.22446665959792
422,-80.76872315216349
423,-77.43235965640474
424,-125.87055520772525
425,-85.62814917663641
426,-89.44455002849867
427,-67.37692932433441
428,-79.10389196271649
429,-78.32945192923808
430,-100.41570419857166
431,-95.65944187401631
432,-76.71706385192115
433,-59.086934239194726
434,-63.139561090400264
435,-78.71717073193817
436,-74.51202243165645
437,-70.92396219651678
438,-58.975277764850695
439,-57.475539295408325
440,-60.747842091821035
441,-46.48621558494681
442,-58.91324111833126
443,-52.05064257570293
444,-49.195544581246864
445,-55.38117198065768
446,-55.387741161046684
447,-81.57103390872228
448,-87.70556506880712
449,-93.73009945422663
450,-76.91258174346541
451,-70.04740067219572
452,-65.86804618788354
453,-93.47233338481486
454,-97.28217884774324
455,-86.60188106892244
456,-81.6101332899616
457,-95.02222372522532
458,-87.15875527258854
459,-70.46293386833017
460,-67.99222832028121
461,-78.42662950704906
462,-72.9884062311039
463,-78.61486387756655
464,-80.8766469453783
465,-94.97372816389496
466,-89.59005956317745
467,-110.25654761716245
468,-113.92250642664494
469,-100.80522109649695
470,-73.69522524917787
471,-75.99983658764508
472,-76.89289329969894
473,-96.81383957557497
474,-70.96047984753561
475,-79.13320577566549
476,-83.08675358819075
477,-73.43877870178851
478,-75.08421949359045
479,-56.52246837967806
480,-56.31585852327153
481,-70.4599731777153
482,-64.19370062650995
483,-79.09331562561269
484,-76.13144045024696
485,-87.66987656699746
486,-85.83786614916231
487,-58.79726431679389
488,-60.365988680288524
489,-72.56181409214761
490,-78.34631412881578
491,-83.92874139497778
492,-75.52961105258413
493,-50.763562560981796
494,-38.0252829780221
495,37.721469355165084
496,-23.306607025879053
497,-48.58750581809292
498,4.0040773887725045
499,127.52903222594065
500,126.9559074405808
501,43.386980600542195
502,-29.61403698091307
503,-63.057840873825704
504,40.08446271910742
505,49.77238842565575
506,-50.60728016290655
507,-37.14248351675271
508,20.665178468021672
509,-38.471115118410424
510,79.33065300120565
511,123.16355441072378
512,125.06216724007847
513,-16.2785716053066
514,-58.486518218349076
515,38.79885975535722
516,51.69316778690202
517,40.74402560057088
518,47.201181376574176
519,52.786538256765844
520,-291.8868383124217
521,-95.58436828584681
522,-42.169646667825226
523,9.745240634127056
524,-82.39541131755882
525,-317.3343874732972
526,71.95993132323977
527,-189.68164697906616
528,-152.2302785267895
529,-235.96209700996818
530,-190.06383806567266
531,-2.5380580413516185
532,-120.05186058230176
533,-15.424143922411417
534,-315.51125187557454
535,-282.011518226885
536,28.9658153065303
537,-52.71502857729237
538,-2.216235302177993
539,-106.70251939988195
540,-350.2443357755253
541,3.3477127898706245
542,34.67185716274053
543,91.92139696509496
544,-147.4851132150417
545,-84.141372461805
546,-161.63920050011376
547,63.35904305956635
548,114.20777965578529
549,62.78108028237827
550,-199.75738187417127
551,65.72706501078763
552,57.78156500437155
553,-103.7878064475161
554,81.72011058857426
555,-89.4722601499326
556,95.30634461272025
557,65.06495465261071
558,51.6517055176338
559,-99.55235682167263
560,-8.969915997150366
561,-42.52915524132484
562,57.51663196510015
563,-54.989898591805485
564,-81.43084491877477
565,61.095463798095516
566,-22.260031373173078
567,65.77350556539281
568,81.89115891300767
569,76.40548634469515
570,-40.51599496631718
571,77.1408616503955
572,81.59943181375438
573,-78.00689999811509
574,109.20142317047844
575,72.62436842202172
576,92.74679501160188
577,-65.28132313731112
578,70.89079765022589
579,56.80570456146705
580,51.3750591093757
581,72.93156065569924
582,65.9326538340098
583,67.57412512508736
584,69.16930923006724
585,63.051238037774695
586,69.35360477388829
587,61.42248239249732
588,-315.92333715209463
589,-143.20296298622992
590,54.479133940762786
591,48.321195856794965
592,65.06069802867032
593,-31.265435682525318
594,62.437552033165225
595,64.35160851209146
596,69.46293620293915
597,114.79628953790973
598,-90.16392089619066
599,75.83217918376943
600,45.89244790202696
601,76.3887255315497
602,57.492550693363754
603,69.86666668009607
604,66.788776193538
605,105.89045738996762
606,-90.25285920034608
607,-121.35652769202815
608,54.37680530908457
609,62.44348934902583
610,59.86218457684465
611,-7.7860278883474905
612,63.1065013786177
613,71.91730612717845
614,69.8856590355808
615,63.34410193534916
616,67.20089740009152
617,47.84090847246175
618,59.49067225457865
619,64.66630232241825
620,62.88639515307328
621,67.57014745571307
622,68.66843738772285
623,56.048513887335666
624,108.54341643494212
625,82.3153951099658
626,78.54505556381653
627,70.55319547172812
628,80.50195746937061
629,76.11124660302114
630,72.72202018215397
631,56.884091510614915
632,68.92940050476113
633,61.28449621710381
634,144.18492115008246
635,63.99994571313027
636,79.9615540851606
637,70.0563619001773
638,72.52377222027702
639,83.74522292800403
640,70.21449543705258
641,77.2090299616083
642,85.8451769314873
643,75.9984834412329
644,85.36536719642187
645,79.16245089732834
646,76.66016362388818
647,77.25731737331756
648,82.25302607533929
649,81.33853229854245
650,82.07721541133502
651,-70.50288165957993
652,89.21157862636953
653,122.32529712712898
654,22.422701471428347
655,113.1326856375638
656,114.15920987950255
657,119.23121181724579
658,116.87829949028362
659,3.927187451911853
660,112.26922925756824
661,113.95637930376937
662,115.24557711334866
663,114.51688319277191
664,118.51784423147883
665,116.31107118303268
666,116.80166052914547
667,49.32154600751271
668,38.161167549767995
669,116.66867701275959
670,118.43186481065075
671,118.77585268112858
672,112.78854754274363
673,116.66302731408848
674,122.71071214754669
675,119.68649040010264
676,112.44162690283675
677,115.28352868036355
678,119.63254852886969
679,64.81670269188972
680,114.7461831047844
681,113.04751120253576
682,112.59460053636411
683,114.03018968821354
684,113.79963521879073
685,113.09605452571189
686,110.57545001606886
687,113.46531263021573
688,56.80244146445176
689,24.64136910250414
690,46.51651948151239
691,113.34285909273935
692,111.98007316969822
693,46.656915673941505
694,39.63876825574247
695,25.815635513313374
696,34.670488004637065
697,49.648968967979506
698,-5.922352264859481
699,-82.32771495914824
700,36.14099474534566
701,109.79279066310347
702,109.59338327271652
703,112.79296147560638
704,113.41649010261764
705,109.49749781308458
706,105.63017540148137
707,107.38223577392898
708,109.31985759490667
709,110.8658131653041
710,108.16398542949894
711,112.15128681108013
712,68.88353877477792
713,110.30181714736761
714,110.2097953117242
715,109.2873154250967
716,111.06404626809523
717,111.01262172426217
718,106.37575023978746
719,109.62487348298897
720,114.565166235192
721,111.36286670043137
722,108.7531755623645
723,108.46983578424104
724,109.94324757187935
725,69.22813010564222
726,107.80843719784068
727,110.4613538453699
728,114.43114602382742
729,109.89923104784945
730,68.64973208838585
731,111.50366116790127
732,109.42899250928166
733,113.62402482549852
734,109.79758146041075
735,110.52031869302135
736,64.49495862157475
737,47.387824753775774
738,-23.51990642892013
739,111.6299644841183
740,110.45285888952718
741,109.36085419806294
742,110.59387141739036
743,75.0840106063416
744,109.29140640151095
745,56.14980920204353
746,56.30610069109037
747,106.83249525562441
748,59.5857948094583
749,111.23169553149236
750,27.608305376849238
751,109.67016484366508
752,109.8528779311005
753,18.989442776705587
754,109.056634417417
755,109.23437319984212
756,114.30074531243226
757,111.56316730478397
758,112.5941986844544
759,55.76638945389404
760,110.8254066699008
761,31.443564208932262
762,23.94435927624582
763,74.58735174516096
764,108.19905948499519
765,113.12294022090703
766,109.12646639249365
767,109.1080887206869
768,106.39331718374693
769,114.68002199138913
770,114.82513119622557
771,108.93326453954784
772,66.50259647141887
773,26.832294661852043
774,52.5330268662364
775,-25.659827597516177
776,109.3671294152276
777,79.64971402252526
778,-3.919489812447879
779,23.219069686392505
780,53.12097792403391
781,9.634799435586928
782,41.24339273824132
